task,marker,feature,n,n_pd,n_elderly,beta_pd,se,t,p,q
PR1,slopeUV0-500_sma3nz_amean,slopeUV0-500_sma3nz_amean,41,23,18,-0.09463737641206285,0.005136324573573188,-18.42511606431181,3.137363574650842e-20,8.834815826216771e-18
PR1,slopeUV500-1500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,41,23,18,0.011218015410795588,0.001613994977413635,6.950464882345562,3.300304240395424e-08,7.744713950794596e-07
PR1,spectralFluxUV_sma3nz_amean,spectralFluxUV_sma3nz_amean,41,23,18,-0.005819483866619797,0.00655297378626672,-0.8880676249332597,0.3802413423373375,0.5547639751267821
PR1,loudnessPeaksPerSec,loudnessPeaksPerSec,41,23,18,-0.5618265369858741,0.1612485688936859,-3.4842265009886475,0.0012868648375404521,0.006588747968207115
PR1,VoicedSegmentsPerSec,VoicedSegmentsPerSec,41,23,18,-0.6123409835275098,0.1101158354390278,-5.560880331935263,2.469861840288893e-06,3.443134129828477e-05
PR1,MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,41,23,18,0.035826297250991526,0.01963877308744432,1.824263516436085,0.07619629026767583,0.18000734345115363
PR1,StddevVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,41,23,18,0.006452680562777206,0.01960147131725266,0.3291936844096871,0.7438655464124582,0.8345519437041762
PR1,MeanUnvoicedSegmentLength,MeanUnvoicedSegmentLength,41,23,18,0.2086463307835733,0.07031019709276957,2.9675116755579354,0.005238013738704372,0.021192883172688953
PR1,StddevUnvoicedSegmentLength,StddevUnvoicedSegmentLength,41,23,18,0.24491447002524902,0.09879608086820245,2.4789897319102545,0.017858122509018234,0.05714599202885835
PR1,equivalentSoundLevel_dBp,equivalentSoundLevel_dBp,41,23,18,0.7549563009556117,1.440296634160947,0.5241672326724667,0.6032883970861977,0.7382200790765241
VA1,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_amean,44,24,20,0.029994049522169997,0.874207319541173,0.034309995869071824,0.9728005989874455,0.9804604462235671
VA1,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,44,24,20,0.00873393720445887,0.017284130637881822,0.5053153894426488,0.6161104835149953,0.744621082222415
VA1,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,44,24,20,-0.2400067924985907,1.0120685292080707,-0.2371448035108775,0.8137548477993488,0.8820375871450986
VA1,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,44,24,20,0.3794256668620781,0.8072552202034025,0.47001946517790866,0.6408936769200588,0.7627880787011351
VA1,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,44,24,20,0.4474739643668151,1.0275249013470824,0.43548722155558267,0.6655498272860836,0.7795305727364717
VA1,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,44,24,20,0.6874807568654021,0.9160351145883303,0.750496073695121,0.45734825002602153,0.6276280078329809
VA1,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,44,24,20,10.387551098107153,16.461939491926522,0.6310040869243597,0.5316271051571899,0.6822222086766991
VA1,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,44,24,20,-12.427440084191643,25.57206557967221,-0.48597717088878756,0.6296351150593772,0.7544904187264707
VA1,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,44,24,20,-18.27443708681167,22.69834929740882,-0.8050998267480987,0.42552200942148327,0.5985364528126358
VA1,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,44,24,20,-1.1183670238542103,19.56344645501442,-0.05716615558643324,0.954697455727726,0.970098969800064
VA1,loudness_sma3_amean,loudness_sma3_amean,44,24,20,0.20896320748113636,0.07117437537101752,2.9359331415534555,0.005489736159696556,0.021958944638786223
VA1,loudness_sma3_stddevNorm,loudness_sma3_stddevNorm,44,24,20,-0.3273929428488227,0.06297980395603116,-5.198379834230501,6.27981156745631e-06,7.965742961241877e-05
VA1,loudness_sma3_percentile20.0,loudness_sma3_percentile20.0,44,24,20,0.21817626047771072,0.05868287272481816,3.7178865032870076,0.0006153972672378579,0.0035080135719469797
VA1,loudness_sma3_percentile50.0,loudness_sma3_percentile50.0,44,24,20,0.2598284753026487,0.07224455302232141,3.596513016315146,0.0008766938466077386,0.004729444199324506
VA1,loudness_sma3_percentile80.0,loudness_sma3_percentile80.0,44,24,20,0.19054449667672563,0.10311614538228608,1.8478628731738698,0.07202614089812011,0.17227736318569903
VA1,loudness_sma3_pctlrange0-2,loudness_sma3_pctlrange0-2,44,24,20,-0.02763177378084552,0.07922694491461783,-0.34876737719249473,0.7290931501718545,0.8278735124532025
VA1,loudness_sma3_meanRisingSlope,loudness_sma3_meanRisingSlope,44,24,20,0.727161321837307,0.6325453447349006,1.1495797540681607,0.25714423575777184,0.4259518634669915
VA1,loudness_sma3_stddevRisingSlope,loudness_sma3_stddevRisingSlope,44,24,20,0.29329445278740407,0.3456573076205714,0.8485122296600015,0.4012021468952043,0.5758334585407213
VA1,loudness_sma3_meanFallingSlope,loudness_sma3_meanFallingSlope,44,24,20,0.9809728118487224,0.539196344328754,1.819323929337719,0.07635299443505125,0.18007540396072388
VA1,loudness_sma3_stddevFallingSlope,loudness_sma3_stddevFallingSlope,44,24,20,0.4272412888093775,0.3158764814012202,1.3525580850911907,0.18379387385439636,0.33831266478640704
VA1,spectralFlux_sma3_amean,spectralFlux_sma3_amean,44,24,20,0.05758447010578769,0.02850496339085517,2.020155904647177,0.05009941802170666,0.12825451013556904
VA1,spectralFlux_sma3_stddevNorm,spectralFlux_sma3_stddevNorm,44,24,20,-0.5961599087266259,0.11821770248323576,-5.04289878930075,1.0326119249901021e-05,0.0001153902849512749
VA1,mfcc1_sma3_amean,mfcc1_sma3_amean,44,24,20,4.912982043359552,1.7627200210623697,2.7871596082505254,0.008094670140320752,0.03023155320310774
VA1,mfcc1_sma3_stddevNorm,mfcc1_sma3_stddevNorm,44,24,20,-0.05743113034235221,0.03404177776988291,-1.6870778820829413,0.0993731563578983,0.2210385531625921
VA1,mfcc2_sma3_amean,mfcc2_sma3_amean,44,24,20,4.419898163434811,4.416542015484349,1.0007599040015234,0.3229587500339199,0.4984995439682615
VA1,mfcc2_sma3_stddevNorm,mfcc2_sma3_stddevNorm,44,24,20,-1.4790577244374543,0.7592462145965438,-1.9480607160134626,0.05844877180683365,0.14507344429734872
VA1,mfcc3_sma3_amean,mfcc3_sma3_amean,44,24,20,7.99683055789074,3.1264734537204535,2.557779772086227,0.01442865360371919,0.047537280897723105
VA1,mfcc3_sma3_stddevNorm,mfcc3_sma3_stddevNorm,44,24,20,-1.1772534235068999,1.2215920006922443,-0.9637042669236383,0.340984469310309,0.5156886496121537
VA1,mfcc4_sma3_amean,mfcc4_sma3_amean,44,24,20,13.549771191007151,3.427852758432447,3.952845161646746,0.0003064079333586452,0.001952137421579061
VA1,mfcc4_sma3_stddevNorm,mfcc4_sma3_stddevNorm,44,24,20,0.294281615703166,0.22186760681985274,1.3263838733434865,0.19223625801930957,0.34745654851243635
VA1,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_amean,44,24,20,0.004299525902672562,0.0033653021229986253,1.277604727756658,0.20875434483076263,0.3658062956522748
VA1,jitterLocal_sma3nz_stddevNorm,jitterLocal_sma3nz_stddevNorm,44,24,20,-0.10302022740305562,0.2610966134401261,-0.39456745932355775,0.695258141149714,0.8030545223451988
VA1,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_amean,44,24,20,-0.21065917994645433,0.08932259332507247,-2.3584086859166815,0.023328413124917954,0.07063743156964404
VA1,shimmerLocaldB_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_stddevNorm,44,24,20,0.017470962240360148,0.09582575175638444,0.18232011667152026,0.8562523967277242,0.9095654080206625
VA1,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_amean,44,24,20,0.8925994271321415,0.6843807850305821,1.3042438459055437,0.1996057598344541,0.35756349853296615
VA1,HNRdBACF_sma3nz_stddevNorm,HNRdBACF_sma3nz_stddevNorm,44,24,20,-0.04770769854690957,0.0650356182704819,-0.7335626202321036,0.4674932766161415,0.6359715299280456
VA1,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_amean,44,24,20,3.820662914016021,1.5705295828696484,2.432722666092645,0.01955186640897976,0.062002315098746624
VA1,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_stddevNorm,44,24,20,-3.9572532643838225,3.9715088738457265,-0.9964105306283504,0.3250404948359149,0.5001716029824789
VA1,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_amean,44,24,20,2.318047574577511,2.397699273473195,0.9667799461855346,0.33946331596518226,0.513940160084921
VA1,logRelF0-H1-A3_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_stddevNorm,44,24,20,-0.03447575314065443,0.06922941651604926,-0.49799283130837907,0.6212161309160129,0.7488632811042347
VA1,F1frequency_sma3nz_amean,F1frequency_sma3nz_amean,44,24,20,49.602402706744954,37.676120555248616,1.3165475100868607,0.19548435531929828,0.3518138890635926
VA1,F1frequency_sma3nz_stddevNorm,F1frequency_sma3nz_stddevNorm,44,24,20,-0.09723198726421273,0.025690899262679524,-3.7846860193585754,0.0005055236381436651,0.002965738677109502
VA1,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_amean,44,24,20,-92.76815583136973,38.95679382652382,-2.381308796726704,0.022099892487991338,0.06779226279540698
VA1,F1bandwidth_sma3nz_stddevNorm,F1bandwidth_sma3nz_stddevNorm,44,24,20,-0.014285847606287079,0.01129950834041485,-1.2642893102871577,0.21344382025670425,0.37194170658594006
VA1,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_amean,44,24,20,7.838525397840414,9.74865030264439,0.8040626296456812,0.42611378364712355,0.5987706660430638
VA1,F1amplitudeLogRelF0_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_stddevNorm,44,24,20,9.888619170297329,7.28897777006385,1.3566537698757046,0.18249900326924148,0.3376591282563627
VA1,F2frequency_sma3nz_amean,F2frequency_sma3nz_amean,44,24,20,57.80283621945334,52.75894331439823,1.0956026142335304,0.27980567542098406,0.4507624610900979
VA1,F2frequency_sma3nz_stddevNorm,F2frequency_sma3nz_stddevNorm,44,24,20,-0.03504601335845514,0.016741007704925003,-2.0934231664050325,0.04269703475632042,0.1149472752139563
VA1,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_amean,44,24,20,-11.357275693393419,46.162207361382976,-0.24602973606704853,0.806917341735593,0.8766509391695332
VA1,F2bandwidth_sma3nz_stddevNorm,F2bandwidth_sma3nz_stddevNorm,44,24,20,-0.03144485624542254,0.0174930014157249,-1.7975678100132069,0.07979749398135416,0.18657397197107337
VA1,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_amean,44,24,20,6.326776499826756,9.844070733961228,0.6426992116178016,0.5240864049846138,0.6764943994510665
VA1,F2amplitudeLogRelF0_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_stddevNorm,44,24,20,-6.726457181417458,4.225556158209174,-1.59185132786596,0.11929118050081508,0.24883256614095944
VA1,F3frequency_sma3nz_amean,F3frequency_sma3nz_amean,44,24,20,33.84680727239035,59.39014521860682,0.5699061207512625,0.5719285924246255,0.7181424366624919
VA1,F3frequency_sma3nz_stddevNorm,F3frequency_sma3nz_stddevNorm,44,24,20,-0.020715187493849586,0.008633462395141739,-2.3994066975384674,0.02117063693577849,0.06580189140303778
VA1,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_amean,44,24,20,-18.54599415183405,57.82870810688831,-0.3207056626192369,0.75010300006465,0.8395429444284795
VA1,F3bandwidth_sma3nz_stddevNorm,F3bandwidth_sma3nz_stddevNorm,44,24,20,-0.07454215881947933,0.03680054159811891,-2.0255723307966105,0.049516243628603775,0.12745680261256695
VA1,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_amean,44,24,20,6.1980080017686,8.890804270535869,0.6971256832532916,0.48975625137881523,0.6536273004183619
VA1,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_stddevNorm,44,24,20,0.5354389239672895,0.20989602857247705,2.5509721532554037,0.014672387102954513,0.04804353730455803
VA1,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_amean,44,24,20,-3.7106443178384905,1.8045441520929837,-2.0562779323158895,0.046320717748670956,0.1225931778009938
VA1,alphaRatioV_sma3nz_stddevNorm,alphaRatioV_sma3nz_stddevNorm,44,24,20,0.32216091454902673,0.23626241012156374,1.363572454811012,0.1803275884039283,0.334962063948194
VA1,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_amean,44,24,20,4.406524629353675,1.8802186100186489,2.3436235583850373,0.024153931261233098,0.07235901109748129
VA1,hammarbergIndexV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_stddevNorm,44,24,20,-0.08074451115581072,0.0178638459649952,-4.5199959355914885,5.3876953330245845e-05,0.0004569804234276274
VA1,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_amean,44,24,20,-0.05409507349682095,0.005783271953195779,-9.353714287450817,1.2790428535833295e-11,6.720435100903653e-10
VA1,slopeV0-500_sma3nz_stddevNorm,slopeV0-500_sma3nz_stddevNorm,44,24,20,0.4230204764036022,0.4135043975303219,1.0230132470902742,0.3124490277222949,0.48772531156650906
VA1,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_amean,44,24,20,0.001015656608867966,0.005207482658825014,0.19503792435040634,0.8463505717481065,0.9034583813656816
VA1,slopeV500-1500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_stddevNorm,44,24,20,-5.010102708625471,4.318122324184134,-1.1602502968861772,0.25282529145121,0.4217748937953835
VA1,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_amean,44,24,20,0.06291843495601729,0.031240974875743396,2.0139715615875162,0.05077256902433919,0.1292078139338229
VA1,spectralFluxV_sma3nz_stddevNorm,spectralFluxV_sma3nz_stddevNorm,44,24,20,-0.5359231391205417,0.09349307021820959,-5.732223124876696,1.1243503864371143e-06,1.798960618299383e-05
VA1,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_amean,44,24,20,4.212022615869847,1.8108105574116364,2.3260426656063298,0.025169688323226323,0.07492372338076674
VA1,mfcc1V_sma3nz_stddevNorm,mfcc1V_sma3nz_stddevNorm,44,24,20,-0.04116761704210312,0.009871583819477309,-4.1703153004563065,0.0001586431072665241,0.0011113656695403767
VA1,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_amean,44,24,20,4.816431376007617,4.614490537652866,1.043762325809745,0.3028626067372638,0.4788027817007236
VA1,mfcc2V_sma3nz_stddevNorm,mfcc2V_sma3nz_stddevNorm,44,24,20,-28.30067841964831,23.630161139165615,-1.197650674194582,0.23810206495467195,0.40134170489854454
VA1,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_amean,44,24,20,9.191814542153427,3.2621815809403936,2.8176894247265323,0.007480878366545745,0.028314722419614
VA1,mfcc3V_sma3nz_stddevNorm,mfcc3V_sma3nz_stddevNorm,44,24,20,-0.1863731967617444,0.552646868691541,-0.3372374065974638,0.73770119043707,0.8342738082240037
VA1,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_amean,44,24,20,14.88877728037411,3.6961028217823544,4.028236766745132,0.0002442071016216536,0.0016219037692607938
VA1,mfcc4V_sma3nz_stddevNorm,mfcc4V_sma3nz_stddevNorm,44,24,20,0.32711894961048626,0.23541788135625927,1.3895246517636237,0.17235975080156762,0.3288381153504163
VA1,alphaRatioUV_sma3nz_amean,alphaRatioUV_sma3nz_amean,44,24,20,-7.751570341162266,1.5799555681570905,-4.906195147122991,1.595800742738796e-05,0.00016281793085334964
VA1,hammarbergIndexUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,44,24,20,10.354592044437204,2.0727287766216205,4.995632888020375,1.2005993939875379e-05,0.00012710104862665063
VA1,slopeUV0-500_sma3nz_amean,slopeUV0-500_sma3nz_amean,44,24,20,-0.07095576155200423,0.009986729846810637,-7.1050046051525735,1.3399796443015715e-08,3.6993947826992404e-07
VA1,slopeUV500-1500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,44,24,20,0.014769462402488137,0.005113795788873521,2.8881603826697955,0.006225650639443883,0.02414797823784294
VA1,spectralFluxUV_sma3nz_amean,spectralFluxUV_sma3nz_amean,44,24,20,0.03837179811926049,0.014881261155038494,2.5785313300726918,0.013708368191653992,0.045955672413925765
VA1,loudnessPeaksPerSec,loudnessPeaksPerSec,44,24,20,0.9470327006952521,0.24974725389001862,3.7919644198061837,0.0004947669672563658,0.0029147777819956617
VA1,VoicedSegmentsPerSec,VoicedSegmentsPerSec,44,24,20,0.009147215247348527,0.14959601693907149,0.061146114946857635,0.951547347395343,0.970098969800064
VA1,MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,44,24,20,2.2264119405759515,1.7944858668764763,1.2406962805738313,0.22194590574553802,0.38109736010941164
VA1,StddevVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,44,24,20,0.810229808060394,0.7891822793129047,1.0266700473378776,0.3107446253655398,0.4866834621965295
VA1,MeanUnvoicedSegmentLength,MeanUnvoicedSegmentLength,44,24,20,-0.1739848114492054,0.12508025831698377,-1.3909853864251354,0.17191952945622044,0.32868139957281767
VA1,StddevUnvoicedSegmentLength,StddevUnvoicedSegmentLength,44,24,20,-0.10033220632784237,0.08719904581060674,-1.1506112870289933,0.2567244124506514,0.4259518634669915
VA1,equivalentSoundLevel_dBp,equivalentSoundLevel_dBp,44,24,20,5.900211905402639,1.8461489496601124,3.195956591958035,0.002720781103806823,0.012046728912452852
VA2,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_amean,44,23,21,0.3205691098536607,0.9853371722326234,0.32533950701088454,0.746619843753053,0.8369751114683907
VA2,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,44,23,21,0.0069122144645583075,0.01791144911271658,0.38591039848645453,0.7016080045458952,0.8051051918505464
VA2,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,44,23,21,-0.15493488823649404,1.005423799304024,-0.15409908572260106,0.8783064858024335,0.9235664914188397
VA2,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,44,23,21,0.0975150614362561,1.0154637490291603,0.09603007643501398,0.923976199857097,0.9544816503292682
VA2,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,44,23,21,0.931018397590718,1.078316433718662,0.8633999895374175,0.3930652792867685,0.5675133791056948
VA2,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,44,23,21,1.0859532858272134,0.9529385651497361,1.1395837313568862,0.26123814015871905,0.43121137320454445
VA2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,44,23,21,5.489817118718012,17.726982599850615,0.309687059700971,0.7584065787541531,0.8443891525047712
VA2,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,44,23,21,9.952878668368935,15.755549262055146,0.6317062326947203,0.5311727749756107,0.6822222086766991
VA2,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,44,23,21,-3.721911034242426,13.596000660519453,-0.2737504305255179,0.7856850840158163,0.8629053028816454
VA2,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,44,23,21,7.592600696881192,17.577896511684635,0.4319402319745214,0.6681043845830524,0.7802688546018098
VA2,loudness_sma3_amean,loudness_sma3_amean,44,23,21,0.19525723529772387,0.0976744658559462,1.9990612038329059,0.05242793428427317,0.13181880620045827
VA2,loudness_sma3_stddevNorm,loudness_sma3_stddevNorm,44,23,21,-0.28564495620637,0.05378072396640753,-5.311288787871083,4.370654482235795e-06,5.974642243677669e-05
VA2,loudness_sma3_percentile20.0,loudness_sma3_percentile20.0,44,23,21,0.3299741007355619,0.08111430809810832,4.068013504306243,0.0002165309984269718,0.0014587351472974944
VA2,loudness_sma3_percentile50.0,loudness_sma3_percentile50.0,44,23,21,0.1930876088229904,0.10325801214572476,1.8699527989217144,0.06882175376301548,0.165428978817139
VA2,loudness_sma3_percentile80.0,loudness_sma3_percentile80.0,44,23,21,0.11645947477613008,0.1214208151842594,0.9591392925455133,0.34325052933717176,0.5172008435895129
VA2,loudness_sma3_pctlrange0-2,loudness_sma3_pctlrange0-2,44,23,21,-0.21351462280251238,0.0895443496053315,-2.3844566825665976,0.02193566154446656,0.06743539618910245
VA2,loudness_sma3_meanRisingSlope,loudness_sma3_meanRisingSlope,44,23,21,0.5426009581677235,0.4235318006293203,1.2811339251538607,0.20752450263363284,0.3643322939004427
VA2,loudness_sma3_stddevRisingSlope,loudness_sma3_stddevRisingSlope,44,23,21,0.39386490824081555,0.2503627042403964,1.5731772407388178,0.12355520767489532,0.25518757521027813
VA2,loudness_sma3_meanFallingSlope,loudness_sma3_meanFallingSlope,44,23,21,0.8897856825468147,0.3776497565262809,2.3561134812618207,0.02345487519084004,0.07071619757752201
VA2,loudness_sma3_stddevFallingSlope,loudness_sma3_stddevFallingSlope,44,23,21,0.5808907345364184,0.22361138060606886,2.5977690981648225,0.013070212407874034,0.04466713366574428
VA2,spectralFlux_sma3_amean,spectralFlux_sma3_amean,44,23,21,0.026605711121634592,0.026864796323849874,0.9903559588134576,0.32795345667542897,0.5025735238849668
VA2,spectralFlux_sma3_stddevNorm,spectralFlux_sma3_stddevNorm,44,23,21,-0.3511396042603637,0.08454977837018655,-4.153051740986946,0.0001672217054382151,0.0011598431589015116
